10/9/2023 13:24,P1,M,0,5,5,1,two-tactor,push,linear,vertical,Combined_Condition
11/13/2023 13:56,P12,F,7,4,5,4,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/13/2023 13:58,P12,F,1,5,5,5,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/13/2023 14:00,P12,F,3,5,5,4,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/13/2023 14:02,P12,F,9,4,5,5,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/13/2023 14:04,P12,F,11,5,5,4,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/13/2023 14:05,P12,F,13,5,6,3,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/13/2023 14:10,P12,F,15,5,6,3,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/13/2023 14:20,P12,F,10,4,6,5,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/13/2023 14:21,P12,F,8,5,6,4,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/13/2023 14:23,P12,F,14,6,6,3,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/13/2023 14:25,P12,F,12,6,6,3,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/13/2023 14:27,P12,F,6,6,6,4,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/13/2023 14:28,P12,F,4,6,6,3,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/13/2023 14:31,P12,F,2,5,6,4,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/13/2023 14:33,P12,F,0,5,6,3,two-tactor,push,linear,vertical,vertical_push_two-tactor
11/16/2023 14:34,P14,F,5,5,6,3,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/16/2023 14:40,P14,F,7,5,5,4,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/16/2023 14:51,P14,F,1,4,3,3,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/16/2023 15:00,P14,F,3,6,6,2,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/16/2023 15:07,P14,F,9,7,7,1,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/16/2023 15:11,P14,F,11,7,7,1,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/16/2023 15:16,P14,F,13,7,7,1,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/16/2023 15:18,P14,F,15,7,7,1,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/16/2023 15:34,P14,F,10,7,6,2,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/16/2023 15:37,P14,F,8,7,6,1,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/16/2023 15:38,P14,F,14,7,7,1,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/16/2023 15:41,P14,F,12,7,7,1,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/16/2023 15:47,P14,F,6,3,2,4,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/16/2023 15:49,P14,F,4,7,5,1,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/16/2023 16:01,P14,F,2,1,3,6,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/16/2023 16:05,P14,F,0,5,3,2,two-tactor,push,linear,vertical,vertical_push_two-tactor
11/17/2023 10:36,P15,M,0,3,3,5,two-tactor,push,linear,vertical,vertical_push_two-tactor
11/17/2023 10:40,P15,M,2,4,4,3,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/17/2023 10:44,P15,M,4,4,3,4,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/17/2023 10:46,P15,M,6,5,4,2,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/17/2023 10:48,P15,M,12,6,6,2,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/17/2023 10:50,P15,M,14,6,6,2,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/17/2023 10:51,P15,M,8,5,5,2,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/17/2023 10:53,P15,M,10,7,6,2,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/17/2023 11:00,P15,M,15,7,7,1,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/17/2023 11:01,P15,M,13,6,7,2,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/17/2023 11:03,P15,M,11,5,6,2,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/17/2023 11:05,P15,M,9,5,6,2,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/17/2023 11:07,P15,M,3,3,3,3,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/17/2023 11:09,P15,M,1,4,4,2,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/17/2023 11:10,P15,M,7,6,4,1,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/17/2023 11:11,P15,M,5,7,4,1,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/17/2023 13:46,P16,F,5,5,4,2,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/17/2023 13:49,P16,F,7,3,2,2,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/17/2023 13:53,P16,F,1,1,1,2,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/17/2023 13:55,P16,F,3,4,4,2,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/17/2023 13:59,P16,F,9,4,5,2,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/17/2023 14:01,P16,F,11,5,5,1,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/17/2023 14:02,P16,F,13,7,6,1,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/17/2023 14:03,P16,F,15,7,6,1,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/17/2023 14:23,P16,F,10,1,1,3,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/17/2023 14:30,P16,F,8,3,2,2,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/17/2023 14:32,P16,F,14,5,5,1,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/17/2023 14:35,P16,F,12,4,4,1,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/17/2023 14:41,P16,F,6,4,5,2,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/17/2023 14:53,P16,F,4,2,3,4,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/17/2023 14:56,P16,F,2,5,5,3,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/17/2023 14:58,P16,F,0,5,5,2,two-tactor,push,linear,vertical,vertical_push_two-tactor
11/18/2023 11:43,P17,F,0,3,6,5,two-tactor,push,linear,vertical,vertical_push_two-tactor
11/18/2023 11:56,P17,F,2,3,6,5,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/18/2023 11:58,P17,F,4,6,6,4,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/18/2023 12:04,P17,F,6,4,5,5,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/18/2023 12:08,P17,F,12,5,6,4,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/18/2023 12:11,P17,F,14,6,6,3,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/18/2023 12:17,P17,F,8,5,6,4,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/18/2023 12:20,P17,F,10,5,5,5,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/18/2023 12:30,P17,F,15,6,6,3,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/18/2023 12:32,P17,F,13,6,7,3,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/18/2023 12:35,P17,F,11,5,6,4,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/18/2023 12:40,P17,F,9,5,6,4,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/18/2023 12:45,P17,F,3,3,5,5,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/18/2023 12:54,P17,F,1,5,6,4,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/18/2023 12:58,P17,F,7,3,4,5,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/18/2023 13:01,P17,F,5,5,5,5,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/22/2023 11:51,P18,M,5,7,7,1,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/22/2023 11:53,P18,M,7,6,7,1,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/22/2023 11:57,P18,M,1,5,7,2,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/22/2023 12:00,P18,M,3,7,7,1,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/22/2023 12:03,P18,M,9,7,7,1,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/22/2023 12:05,P18,M,11,7,7,1,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/22/2023 12:06,P18,M,13,7,7,1,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/22/2023 12:07,P18,M,15,7,7,1,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/22/2023 12:14,P18,M,10,7,7,1,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/22/2023 12:16,P18,M,8,7,7,1,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/22/2023 12:17,P18,M,14,7,7,1,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/22/2023 12:19,P18,M,12,7,7,1,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/22/2023 12:21,P18,M,6,7,7,1,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/22/2023 12:22,P18,M,4,7,7,1,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/22/2023 12:25,P18,M,2,7,7,1,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/22/2023 12:27,P18,M,0,7,7,1,two-tactor,push,linear,vertical,vertical_push_two-tactor
11/26/2023 12:12,P19,F,0,4,6,6,two-tactor,push,linear,vertical,vertical_push_two-tactor
11/26/2023 12:22,P19,F,2,4,5,6,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/26/2023 12:25,P19,F,4,7,6,3,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/26/2023 12:29,P19,F,6,7,7,3,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/26/2023 12:33,P19,F,12,6,6,4,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/26/2023 12:37,P19,F,14,7,6,3,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/26/2023 12:40,P19,F,8,6,6,3,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/26/2023 12:43,P19,F,10,7,7,2,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/26/2023 12:54,P19,F,15,7,7,2,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/26/2023 12:56,P19,F,13,7,7,1,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/26/2023 13:01,P19,F,11,5,5,4,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/26/2023 13:08,P19,F,9,3,3,6,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/26/2023 13:16,P19,F,3,6,5,3,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/26/2023 13:19,P19,F,1,6,6,4,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/26/2023 13:21,P19,F,7,6,6,3,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/26/2023 13:25,P19,F,5,6,6,3,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/27/2023 13:58,P20,M,5,5,4,2,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/27/2023 14:00,P20,M,7,6,5,2,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/27/2023 14:04,P20,M,1,5,3,4,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/27/2023 14:08,P20,M,3,5,4,4,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/27/2023 14:12,P20,M,9,4,4,3,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/27/2023 14:15,P20,M,11,4,5,3,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/27/2023 14:17,P20,M,13,5,4,2,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/27/2023 14:19,P20,M,15,4,5,2,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/27/2023 14:25,P20,M,10,5,5,1,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/27/2023 14:27,P20,M,8,5,5,2,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/27/2023 14:29,P20,M,14,4,5,3,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/27/2023 14:31,P20,M,12,4,5,3,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/27/2023 14:34,P20,M,6,5,5,1,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/27/2023 14:36,P20,M,4,4,4,3,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/27/2023 14:39,P20,M,2,4,4,3,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/27/2023 14:48,P20,M,0,4,4,2,two-tactor,push,linear,vertical,vertical_push_two-tactor
11/29/2023 11:51,P21,F,0,4,6,5,two-tactor,push,linear,vertical,vertical_push_two-tactor
11/29/2023 11:56,P21,F,2,5,6,2,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/29/2023 12:01,P21,F,4,5,7,3,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/29/2023 12:08,P21,F,6,7,6,3,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/29/2023 12:11,P21,F,12,7,6,2,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/29/2023 12:15,P21,F,14,6,6,2,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/29/2023 12:20,P21,F,8,6,5,3,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/29/2023 12:23,P21,F,10,6,6,2,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/29/2023 12:31,P21,F,15,6,5,2,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/29/2023 12:33,P21,F,13,7,6,2,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/29/2023 12:37,P21,F,11,5,6,2,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/29/2023 12:39,P21,F,9,6,6,2,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/29/2023 12:41,P21,F,3,6,5,2,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/29/2023 12:44,P21,F,1,6,5,2,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/29/2023 12:46,P21,F,7,7,5,2,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/29/2023 12:48,P21,F,5,7,4,1,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/29/2023 14:57,P22,F,5,6,6,4,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/29/2023 14:59,P22,F,7,6,6,3,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/29/2023 15:04,P22,F,1,5,6,3,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/29/2023 15:05,P22,F,3,5,6,2,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/29/2023 15:07,P22,F,9,5,6,3,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/29/2023 15:08,P22,F,11,6,6,2,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/29/2023 15:10,P22,F,13,7,6,2,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/29/2023 15:11,P22,F,15,7,6,2,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/29/2023 15:21,P22,F,10,5,6,4,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/29/2023 15:24,P22,F,8,4,6,4,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/29/2023 15:27,P22,F,14,6,6,3,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/29/2023 15:28,P22,F,12,6,6,3,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/29/2023 15:31,P22,F,6,5,6,2,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/29/2023 15:32,P22,F,4,6,6,2,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/29/2023 15:34,P22,F,2,5,6,2,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/29/2023 15:36,P22,F,0,5,6,2,two-tactor,push,linear,vertical,vertical_push_two-tactor
12/13/2023 15:36,P23,F,0,4,6,3,two-tactor,push,linear,vertical,vertical_push_two-tactor
12/13/2023 15:43,P23,F,2,4,4,4,two-tactor,push,zone,vertical,vertical_push_two-tactor
12/13/2023 15:46,P23,F,4,5,5,1,worst-axis,push,linear,vertical,vertical_push_worst-axis
12/13/2023 15:50,P23,F,6,6,5,1,worst-axis,push,zone,vertical,vertical_push_worst-axis
12/13/2023 15:53,P23,F,12,4,5,3,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
12/13/2023 15:58,P23,F,14,6,5,2,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
12/13/2023 16:07,P23,F,8,4,4,5,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
12/13/2023 16:13,P23,F,10,4,3,4,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
12/13/2023 16:18,P23,F,15,6,6,1,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
12/13/2023 16:21,P23,F,13,6,6,1,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
12/13/2023 16:23,P23,F,11,5,5,2,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
12/13/2023 16:26,P23,F,9,5,5,2,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
12/13/2023 16:34,P23,F,3,5,4,3,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
12/13/2023 16:35,P23,F,1,5,5,3,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
12/13/2023 16:38,P23,F,7,6,5,2,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
12/13/2023 16:43,P23,F,5,7,6,1,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
